SNo,IsBadBuy,VehicleAge,VehOdo,ARCP,VehBCost,WarrantyCost
4608,0,2,1,2,1,1
4609,0,2,1,2,0,0
4610,0,2,2,3,0,1
4611,0,2,3,3,0,0
4612,0,2,1,2,0,0
4613,1,3,2,2,0,3
4614,0,1,0,4,2,0
4615,1,2,2,3,0,1
4616,0,1,3,4,3,1
4617,0,2,2,3,1,1
4618,0,1,1,3,1,1
4619,0,3,2,1,1,1
4620,0,3,3,1,0,2
4621,0,3,2,1,0,2
4622,0,2,2,4,2,2
4623,0,2,1,2,1,1
4624,1,2,3,3,0,2
4625,0,2,2,4,2,2
4626,0,1,2,4,1,3
4627,0,2,3,4,1,2
4628,0,2,2,3,1,1
4629,0,1,2,2,0,2
4630,0,1,2,4,2,1
4631,0,2,3,1,0,0
4632,0,1,2,4,2,0
4633,0,1,3,4,2,2
4634,0,2,2,2,0,1
4635,1,3,3,3,1,2
4636,0,3,2,4,3,2
4637,1,1,2,4,3,1
4638,0,2,1,1,1,1
4639,0,2,1,4,3,0
4640,0,1,2,4,2,1
4641,0,3,2,2,1,2
4642,0,1,2,4,2,1
4643,0,1,2,4,2,0
4644,0,1,1,4,3,1
4645,0,3,2,3,2,1
4646,0,3,2,4,3,1
4647,0,2,3,4,3,2
4648,0,1,1,3,1,0
4649,0,0,1,4,3,1
4650,0,2,1,1,0,0
4651,1,1,2,4,3,2
4652,1,3,2,2,1,2
4653,0,3,2,3,1,2
4654,0,0,1,3,3,1
4655,0,2,2,1,1,3
4656,0,2,3,2,0,2
4657,1,2,3,4,3,3
4658,0,2,2,4,4,2
4659,0,1,2,4,1,1
4660,0,2,2,3,1,1
4661,0,2,2,3,3,0
4662,0,2,3,4,2,2
4663,1,2,2,3,1,1
4664,1,3,3,4,2,1
4665,0,1,2,4,2,3
4666,0,1,1,3,1,0
4667,0,1,3,4,2,3
4668,1,2,3,4,1,4
4669,0,2,2,4,1,2
4670,0,1,3,4,3,2
4671,0,1,2,4,0,1
4672,0,1,1,3,2,0
4673,0,3,2,4,3,2
4674,0,1,3,4,3,2
4675,0,2,3,3,1,2
4676,0,1,3,3,2,3
4677,0,1,1,4,3,1
4678,1,2,2,2,0,2
4679,0,3,3,1,0,3
4680,0,0,1,3,2,0
4681,0,2,2,4,3,1
4682,0,2,2,4,3,1
4683,0,3,3,4,2,1
4684,0,2,3,4,3,3
4685,0,2,2,3,3,2
4686,0,2,2,4,3,1
4687,0,2,2,4,2,2
4688,0,2,2,2,1,1
4689,0,2,3,1,0,1
4690,0,1,2,3,1,3
4691,0,2,2,4,1,2
4692,0,4,1,3,1,2
4693,0,3,2,1,0,3
4694,0,2,2,4,4,2
4695,0,3,2,4,3,2
4696,1,3,2,1,0,4
4697,0,2,3,4,1,3
4698,0,1,3,3,2,3
4699,0,4,3,2,0,2
4700,0,3,2,1,0,2
4701,0,1,2,2,1,1
4702,0,1,1,4,1,1
4703,0,2,0,3,1,0
4704,0,2,1,2,1,1
4705,0,4,3,1,0,1
4706,1,2,3,4,1,3
4707,1,1,3,4,1,2
4708,0,4,2,3,0,3
4709,0,2,3,2,1,2
4710,1,1,2,4,1,2
4711,0,1,2,3,1,2
4712,0,1,2,4,2,3
4713,0,2,3,3,1,1
4714,1,1,2,4,2,3
4715,0,2,3,4,3,2
4716,0,2,2,2,0,1
4717,1,4,3,4,1,1
4718,0,2,2,3,1,2
4719,0,3,3,3,0,2
4720,0,1,2,2,1,1
4721,0,1,2,2,1,2
4722,0,2,3,4,0,2
4723,0,1,2,4,2,2
4724,0,1,2,3,2,1
4725,0,2,2,3,1,2
4726,1,3,2,1,0,2
4727,1,2,2,3,2,0
4728,0,2,0,4,2,1
4729,0,3,2,3,2,2
4730,0,2,2,4,1,1
4731,0,1,3,2,0,2
4732,0,4,2,1,1,1
4733,0,2,3,3,1,2
4734,0,1,3,4,2,2
4735,0,2,3,3,1,2
4736,0,2,3,1,0,1
4737,0,2,2,4,2,2
4738,0,3,2,2,1,2
4739,0,1,2,4,1,2
4740,0,2,2,4,3,2
4741,0,3,2,3,1,1
4742,0,1,3,4,2,2
4743,0,1,2,4,2,2
4744,0,2,3,4,1,2
4745,0,1,2,3,1,1
4746,0,2,2,4,1,3
4747,1,3,3,2,1,1
4748,1,4,3,2,0,4
4749,0,4,3,1,1,2
4750,0,3,3,1,0,1
4751,0,2,2,2,1,1
4752,0,3,3,1,0,2
4753,0,2,3,4,2,2
4754,0,1,1,3,1,2
4755,0,2,2,4,3,1
4756,0,1,2,4,2,2
4757,0,2,2,4,3,0
4758,0,1,2,4,1,1
4759,0,1,2,4,1,3
4760,0,2,2,4,3,2
4761,0,3,2,2,0,1
4762,0,2,1,4,2,0
4763,0,3,2,2,1,1
4764,0,2,3,4,2,3
4765,0,1,2,3,1,1
4766,0,1,1,4,3,1
4767,1,3,2,3,1,3
4768,0,1,2,3,1,2
4769,0,1,2,4,3,2
4770,0,2,3,4,2,1
4771,0,2,2,4,3,2
4772,0,2,1,3,2,0
4773,0,2,1,3,3,1
4774,0,1,3,4,3,1
4775,0,2,1,1,0,0
4776,0,2,2,1,0,1
4777,0,1,2,4,2,2
4778,0,2,4,3,0,2
4779,0,2,3,4,3,1
4780,0,2,2,4,1,2
4781,1,2,2,3,1,1
4782,0,2,2,3,1,0
4783,0,2,3,4,1,2
4784,0,0,1,4,2,1
4785,0,1,2,3,1,1
4786,0,2,2,1,0,1
4787,0,2,3,2,0,4
4788,0,2,3,3,3,2
4789,0,2,3,4,3,2
4790,1,1,1,4,1,0
4791,0,1,1,3,2,1
4792,1,3,3,3,1,2
4793,0,2,2,4,3,3
4794,0,2,1,2,1,1
4795,0,2,2,1,0,1
4796,1,1,1,4,3,1
4797,1,2,3,2,0,1
4798,0,1,3,4,3,1
4799,0,2,3,1,0,1
4800,1,3,3,1,0,3
4801,0,3,2,2,1,3
4802,1,1,2,4,3,2
4803,0,2,2,3,2,0
4804,0,1,1,3,0,0
4805,0,2,2,4,4,2
4806,0,3,2,2,1,2
4807,0,2,2,3,3,1
4808,0,2,2,3,0,1
4809,0,2,2,1,0,3
4810,0,1,3,4,2,2
4811,1,4,3,1,0,2
4812,1,2,1,4,3,1
4813,1,4,3,3,2,3
4814,0,1,2,2,1,1
4815,0,2,3,4,1,0
4816,0,3,2,2,0,1
4817,0,2,2,2,1,1
4818,0,1,1,4,3,2
4819,0,1,2,4,2,1
4820,0,1,3,4,4,1
4821,0,2,1,2,1,1
4822,0,2,2,1,0,1
4823,0,3,3,4,0,2
4824,0,1,2,3,1,1
4825,0,2,2,1,0,0
4826,0,1,2,4,1,2
4827,0,2,2,4,2,1
4828,0,1,2,4,3,2
4829,0,2,2,4,3,1
4830,0,1,3,4,3,3
4831,0,2,3,4,1,1
4832,0,2,3,3,2,1
4833,0,1,2,4,1,3
4834,1,2,3,3,1,2
4835,0,2,3,4,4,2
4836,0,1,2,4,3,1
4837,0,3,3,4,3,1
4838,0,1,2,4,3,1
4839,0,2,3,4,3,3
4840,1,3,3,1,0,3
4841,0,2,3,3,1,3
4842,0,0,1,4,4,1
4843,0,2,3,4,3,2
4844,0,2,2,2,3,1
4845,0,1,2,4,2,0
4846,0,2,2,2,2,1
4847,0,2,3,4,3,2
4848,1,2,2,2,0,1
4849,0,1,2,4,3,2
4850,0,3,1,4,4,1
4851,0,1,3,4,1,1
4852,0,2,3,2,1,3
4853,0,1,1,4,1,1
4854,0,3,2,3,1,0
4855,0,1,1,4,2,1
4856,0,1,1,2,1,1
4857,0,3,2,4,1,2
4858,0,0,1,4,2,1
4859,0,3,3,1,1,3
4860,0,1,3,4,3,3
4861,0,2,3,4,3,2
4862,0,4,3,1,0,3
4863,0,1,2,4,2,2
4864,0,1,2,4,4,1
4865,0,1,3,4,2,2
4866,0,1,3,4,3,2
4867,0,0,1,4,2,2
4868,0,1,2,4,1,1
4869,0,1,3,4,3,2
4870,0,1,2,4,1,1
4871,1,2,2,4,4,2
4872,0,2,1,4,2,1
4873,0,4,3,0,0,2
4874,0,3,2,2,1,1
4875,0,0,1,4,3,1
4876,0,1,2,4,2,2
4877,0,0,2,4,2,2
4878,0,2,3,4,3,2
4879,0,1,2,4,2,3
4880,0,2,2,3,1,1
4881,0,1,2,4,3,2
4882,0,1,2,2,1,0
4883,0,1,2,4,2,1
4884,0,3,2,4,3,3
4885,0,2,1,4,3,1
4886,0,0,1,4,1,1
4887,0,2,1,3,1,1
4888,0,2,1,3,1,0
4889,0,1,2,4,4,3
4890,0,2,2,4,3,3
4891,0,1,2,4,2,2
4892,0,1,2,2,1,1
4893,0,3,3,1,0,3
4894,0,1,2,4,2,2
4895,0,1,2,1,1,1
4896,0,2,2,1,0,2
4897,1,1,2,4,3,2
4898,0,1,2,4,3,2
4899,0,2,2,4,3,3
4900,0,4,3,2,1,3
4901,0,1,2,4,2,1
4902,0,2,2,4,2,3
4903,0,2,1,4,2,1
4904,0,3,2,2,1,1
4905,1,3,1,2,1,0
4906,0,1,3,4,2,2
4907,0,1,2,4,1,2
4908,0,1,2,3,1,1
4909,1,1,3,4,2,1
4910,0,1,2,4,1,2
4911,0,2,1,1,1,1
4912,0,3,2,4,3,1
4913,0,2,2,4,3,3
4914,1,0,1,4,2,1
4915,0,3,2,1,1,1
4916,0,2,1,1,1,0
4917,0,1,2,4,3,2
4918,0,1,1,4,1,0
4919,0,1,2,4,1,1
4920,0,2,2,3,0,1
4921,0,2,3,1,0,1
4922,0,1,2,4,2,2
4923,0,2,3,3,1,0
4924,0,1,3,4,2,3
4925,0,2,2,1,1,2
4926,0,2,1,2,1,0
4927,1,2,2,1,0,1
4928,0,2,1,1,1,0
4929,0,1,1,2,1,1
4930,0,2,2,2,1,2
4931,0,2,2,4,2,1
4932,0,1,1,4,1,0
4933,0,1,1,3,1,0
4934,0,1,3,4,4,2
4935,1,2,1,2,0,1
4936,0,1,1,4,3,1
4937,0,1,1,3,1,0
4938,0,0,2,3,0,0
4939,0,4,3,4,3,3
4940,0,3,3,3,1,2
4941,0,4,3,4,2,1
4942,0,3,2,2,1,2
4943,0,3,2,1,0,4
4944,1,1,2,4,1,1
4945,0,1,0,4,1,0
4946,0,4,3,1,1,1
4947,1,1,2,4,1,2
4948,0,3,2,2,1,2
4949,1,1,2,4,1,2
4950,0,3,2,4,3,3
4951,0,1,3,4,1,2
4952,0,1,1,4,1,1
4953,0,1,1,4,1,0
4954,0,2,2,4,1,0
4955,0,2,3,2,0,2
4956,0,3,2,3,1,1
4957,0,2,2,3,0,1
4958,0,2,2,4,3,2
4959,0,1,1,3,1,0
4960,0,1,3,4,2,3
4961,1,2,2,4,1,2
4962,0,1,3,4,2,2
4963,0,2,3,2,0,2
4964,0,1,2,4,2,1
4965,0,1,1,4,1,1
4966,0,2,3,3,1,2
4967,0,1,2,3,1,1
4968,0,2,3,4,3,1
4969,0,1,3,4,2,3
4970,0,2,2,4,2,2
4971,0,3,3,4,3,3
4972,0,2,2,2,1,2
4973,0,2,2,4,3,3
4974,0,2,2,4,1,2
4975,0,3,3,4,4,2
4976,0,2,2,0,3,1
4977,0,4,2,2,1,3
4978,0,1,3,3,2,2
4979,0,1,2,2,1,2
4980,0,2,2,2,1,3
4981,1,1,2,4,2,3
4982,0,1,3,3,1,3
4983,0,2,2,3,2,0
4984,0,2,2,2,1,1
4985,0,3,3,2,1,3
4986,0,2,2,4,3,1
4987,0,2,3,2,0,1
4988,0,2,2,3,1,2
4989,0,3,2,3,1,1
4990,0,2,2,4,4,2
4991,0,2,2,4,1,2
4992,0,1,2,2,1,2
4993,0,3,3,2,1,2
4994,0,2,3,4,2,1
4995,0,2,2,4,3,2
4996,0,1,2,4,3,3
4997,0,2,2,4,1,1
4998,1,2,2,3,0,1
4999,0,1,1,4,3,1
5000,0,1,3,4,2,1
5001,1,3,4,2,0,4
5002,0,2,3,3,1,2
5003,0,3,3,4,2,2
5004,0,3,3,2,0,2
5005,0,3,2,4,3,2
5006,0,1,1,2,1,1
5007,0,2,3,4,2,2
5008,0,1,3,4,2,3
5009,0,1,2,2,1,1
5010,1,4,2,1,0,2
5011,0,2,3,1,0,4
5012,0,1,3,4,2,3
5013,0,2,3,4,3,0
5014,0,2,3,4,4,1
5015,0,2,3,3,1,2
5016,0,3,2,3,1,3
5017,0,2,3,1,0,1
5018,0,1,2,4,1,0
5019,0,1,3,4,3,1
5020,1,2,3,4,2,1
5021,1,3,3,3,1,2
5022,0,1,1,3,1,0
5023,0,1,2,2,0,2
5024,0,2,2,3,1,2
5025,0,2,2,3,1,3
5026,0,3,2,4,3,2
5027,0,3,2,4,3,1
5028,0,1,2,4,1,0
5029,0,1,2,4,2,3
5030,0,2,2,3,2,1
5031,0,3,3,1,0,2
5032,0,2,2,2,1,1
5033,0,1,2,4,4,1
5034,0,3,3,1,0,3
5035,0,1,2,2,1,1
5036,0,0,1,3,2,1
5037,0,3,1,2,1,3
5038,0,1,2,2,1,1
5039,1,3,2,1,0,2
5040,0,3,2,1,0,3
5041,0,4,3,2,0,3
5042,0,2,2,4,1,1
5043,0,1,3,4,2,3
5044,0,2,3,4,1,3
5045,0,2,2,2,1,1
5046,0,2,2,4,3,0
5047,0,1,2,4,2,2
5048,0,2,2,4,2,2
5049,0,2,3,3,1,1
5050,0,2,2,2,0,1
5051,0,1,2,3,1,1
5052,0,1,1,4,1,1
5053,0,2,0,1,0,0
5054,1,2,3,2,1,1
5055,0,1,0,4,3,1
5056,0,2,2,2,1,1
5057,0,1,1,4,3,1
5058,0,2,2,3,1,2
5059,0,2,3,2,0,2
5060,0,2,3,4,1,1
5061,0,1,3,4,1,3
5062,0,1,2,4,1,0
5063,0,4,3,3,1,1
5064,0,4,1,2,1,1
5065,0,3,3,4,2,2
5066,0,2,3,1,0,1
5067,0,2,2,4,3,2
5068,0,1,3,4,2,2
5069,0,2,0,1,1,0
5070,0,3,3,2,1,2
5071,0,3,2,4,3,1
5072,1,3,3,2,2,3
5073,0,2,1,2,1,1
5074,0,2,2,3,3,2
5075,0,1,2,4,3,1
5076,0,2,3,2,0,1
5077,0,2,3,3,1,2
5078,1,2,2,3,0,0
5079,0,0,1,4,3,1
5080,0,1,1,4,4,1
5081,0,1,3,4,2,2
5082,0,2,3,4,4,3
5083,0,2,2,4,1,3
5084,1,1,3,4,1,2
5085,0,1,3,4,4,2
5086,0,1,2,4,1,1
5087,0,3,3,4,2,0
5088,0,2,2,4,2,0
5089,0,2,3,4,3,2
5090,0,1,3,3,0,0
5091,0,1,2,4,3,2
5092,0,2,2,3,2,2
5093,1,3,3,2,0,1
5094,0,2,3,3,2,3
5095,0,1,3,4,1,1
5096,0,2,3,4,2,3
5097,0,1,1,4,3,1
5098,0,2,3,1,0,1
5099,0,1,3,3,1,2
5100,0,2,2,4,3,2
5101,0,2,2,3,2,1
5102,0,3,2,4,3,2
5103,0,3,2,1,0,4
5104,0,2,2,4,4,2
5105,0,2,3,4,2,0
5106,0,1,3,2,0,2
5107,0,2,1,1,1,2
5108,0,1,3,4,1,3
5109,1,2,3,4,3,1
5110,0,1,1,3,2,2
5111,0,2,2,1,0,0
5112,0,3,3,3,2,1
5113,0,1,3,4,1,1
5114,0,0,0,4,3,1
5115,0,2,3,3,1,3
5116,0,2,2,2,1,1
5117,0,4,3,2,0,1
5118,0,2,3,1,0,1
5119,0,1,3,4,1,2
5120,0,1,3,4,2,3
5121,0,1,1,4,2,1
5122,0,1,1,2,1,0
5123,0,2,3,2,0,2
5124,0,2,1,0,1,0
5125,0,2,2,1,0,1
5126,0,0,1,3,2,1
5127,0,2,2,4,1,3
5128,0,2,3,4,4,2
5129,0,2,2,4,1,1
5130,0,1,2,4,2,1
5131,0,1,2,4,1,0
5132,0,2,3,4,2,3
5133,0,2,1,1,1,1
5134,0,2,4,3,0,2
5135,1,2,1,2,0,0
5136,0,3,2,3,3,2
5137,0,2,1,4,3,1
5138,0,1,3,4,3,1
5139,0,1,2,4,3,3
5140,0,2,1,2,1,1
5141,0,2,3,2,1,3
5142,0,1,3,4,1,2
5143,0,2,2,4,4,1
5144,0,1,2,4,2,0
5145,0,1,1,4,2,1
5146,0,3,2,3,3,2
5147,0,2,2,1,0,1
5148,0,3,1,3,2,1
5149,0,2,2,3,1,0
5150,0,2,3,4,1,1
5151,0,1,3,4,2,2
5152,0,1,1,3,3,2
5153,0,1,3,4,2,1
5154,0,3,2,4,3,1
5155,1,3,1,1,0,2
5156,0,1,1,3,1,0
5157,0,2,2,4,1,0
5158,0,2,2,1,0,1
5159,0,2,2,2,1,3
5160,0,3,3,4,4,3
5161,0,2,1,3,0,0
5162,0,1,2,2,1,2
5163,0,1,2,4,2,3
5164,0,1,2,4,3,1
5165,0,2,3,4,3,3
5166,0,1,3,4,4,2
5167,0,3,3,1,1,3
5168,1,1,3,4,3,3
5169,0,3,2,2,1,2
5170,0,2,3,4,0,1
5171,0,3,3,1,0,3
5172,0,2,3,4,2,0
5173,0,2,3,3,1,2
5174,0,3,3,1,0,2
5175,0,1,3,4,3,3
5176,0,3,2,1,0,2
5177,0,1,3,4,3,2
5178,0,1,2,4,3,1
5179,1,2,2,4,3,2
5180,0,3,1,3,1,1
5181,0,0,1,4,3,1
5182,0,1,2,4,1,2
5183,1,1,3,2,0,1
5184,0,1,1,2,1,1
5185,0,4,1,2,1,1
5186,1,2,2,2,0,0
5187,1,2,2,4,2,2
5188,1,3,3,2,0,2
5189,0,2,3,4,4,2
5190,0,1,2,2,1,2
5191,0,1,1,4,3,1
5192,1,3,1,1,0,2
5193,0,2,3,4,3,1
5194,0,2,2,1,0,2
5195,0,2,2,4,4,2
5196,0,1,3,4,4,1
5197,0,4,3,1,0,4
5198,0,2,2,3,1,1
5199,0,2,2,3,2,3
5200,0,3,1,4,3,0
5201,0,2,2,1,1,2
5202,0,1,1,2,1,1
5203,1,3,4,2,0,2
5204,0,0,1,3,3,1
5205,0,1,2,4,3,0
5206,0,0,1,3,1,1
5207,0,2,1,4,3,1
5208,0,1,2,4,3,1
5209,0,2,2,2,0,1
5210,0,3,3,1,0,2
5211,0,1,3,4,3,1
5212,0,0,1,4,3,1
5213,0,2,3,2,0,2
5214,0,1,3,4,1,3
5215,1,4,3,2,1,2
5216,0,1,2,2,0,1
5217,0,3,2,1,1,3
5218,0,2,1,3,1,2
5219,0,1,3,4,1,0
5220,0,1,3,4,3,2
5221,0,1,1,2,1,1
5222,0,2,2,4,3,3
5223,0,1,1,4,1,1
5224,0,0,2,4,3,2
5225,0,3,3,2,0,3
5226,1,2,2,4,2,2
5227,0,3,2,3,1,2
5228,0,2,2,4,1,1
5229,0,4,1,2,1,2
5230,0,2,3,1,0,2
5231,0,2,2,3,1,0
5232,0,1,3,4,2,3
5233,0,1,1,4,2,1
5234,1,2,2,2,1,2
5235,0,2,1,4,1,0
5236,0,3,3,3,3,2
5237,1,3,2,4,3,4
5238,0,2,2,1,1,1
5239,0,2,3,2,1,1
5240,0,1,2,4,2,2
5241,0,3,3,1,1,2
5242,0,3,4,2,0,2
5243,0,1,1,4,3,2
5244,0,1,2,3,1,1
5245,0,1,2,2,0,2
5246,0,1,2,2,0,0
5247,0,1,2,4,2,3
5248,0,2,2,3,3,2
5249,0,1,3,3,1,2
5250,0,1,3,4,1,1
5251,0,1,2,4,1,2
5252,1,2,3,4,3,1
5253,0,2,3,2,1,0
5254,0,1,1,2,1,1
5255,0,1,3,4,2,2
5256,1,4,3,1,0,2
5257,0,2,2,2,1,2
5258,0,2,3,3,1,2
5259,1,2,2,4,3,1
5260,0,3,3,3,1,3
5261,1,3,3,4,4,2
5262,0,1,0,3,1,0
5263,0,2,2,1,1,0
5264,0,4,3,2,1,3
5265,0,1,4,4,0,2
5266,1,2,3,4,1,1
5267,0,3,3,1,0,4
5268,1,2,2,0,0,1
5269,0,3,2,1,0,3
5270,0,2,0,3,1,1
5271,1,3,3,4,3,2
5272,0,0,1,4,1,1
5273,0,2,3,4,0,0
5274,0,2,2,3,1,2
5275,0,2,3,3,0,0
5276,0,0,2,4,3,2
5277,0,2,2,4,3,1
5278,0,3,2,1,0,4
5279,0,0,2,4,3,2
5280,0,2,2,4,2,1
5281,0,2,3,3,1,2
5282,1,0,0,4,2,1
5283,0,3,2,4,1,0
5284,0,2,2,3,1,2
5285,0,2,3,4,2,1
5286,0,2,2,2,0,2
5287,0,1,2,4,3,2
5288,0,2,2,4,3,2
5289,0,2,3,4,3,2
5290,0,2,2,4,3,1
5291,1,3,3,4,1,1
5292,0,1,2,4,4,2
5293,0,1,2,4,1,1
5294,0,1,3,2,0,1
5295,0,4,3,2,0,1
5296,0,1,2,2,1,2
5297,0,1,3,3,2,1
5298,0,0,2,4,3,2
5299,0,1,1,4,2,0
5300,0,3,2,3,3,2
5301,0,2,3,3,1,1
5302,0,4,1,2,1,2
5303,0,0,1,3,2,0
5304,0,4,2,3,1,2
5305,0,1,1,4,1,1
5306,0,3,2,1,1,2
5307,0,0,3,4,3,3
5308,0,1,2,4,1,1
5309,1,3,2,4,3,0
5310,0,3,3,4,3,3
5311,0,2,2,3,3,2
5312,0,1,3,4,3,2
5313,0,1,1,3,2,1
5314,0,1,2,4,1,2
5315,0,3,2,4,2,2
5316,0,1,2,0,1,1
5317,0,3,2,3,1,1
5318,0,3,2,2,0,3
5319,0,2,3,0,4,3
5320,0,2,2,4,3,2
5321,0,1,2,4,2,2
5322,0,3,2,2,1,1
5323,0,2,0,4,2,0
5324,0,2,1,4,1,1
5325,0,3,2,1,0,1
5326,0,2,2,1,1,1
5327,0,1,2,3,1,1
5328,0,0,1,3,1,1
5329,0,2,1,2,2,1
5330,1,1,3,3,1,1
5331,0,2,2,2,1,2
5332,0,2,3,3,0,3
5333,0,2,2,4,3,2
5334,0,3,3,3,2,1
5335,1,2,2,3,1,1
5336,0,1,1,4,2,1
5337,0,2,0,2,1,0
5338,0,2,2,4,1,1
5339,0,1,3,4,2,2
5340,0,3,1,1,1,2
5341,1,3,3,2,1,1
5342,1,2,3,4,2,2
5343,0,1,2,4,1,0
5344,0,2,3,1,0,1
5345,0,3,3,4,3,3
5346,0,2,2,4,2,3
5347,0,3,4,3,0,0
5348,0,3,2,1,0,2
5349,0,1,2,3,1,3
5350,0,2,3,3,1,1
5351,0,2,2,4,2,2
5352,0,1,1,4,2,1
5353,0,2,2,4,2,1
5354,0,2,0,1,1,0
5355,0,2,3,3,1,2
5356,1,3,3,1,0,2
5357,0,4,1,2,0,1
5358,0,2,2,4,3,1
5359,0,0,1,4,2,1
5360,0,1,1,4,2,0
5361,0,1,1,4,1,0
5362,0,1,2,4,4,0
5363,0,1,1,3,3,0
5364,0,2,2,2,1,2
5365,0,1,1,3,2,0
5366,0,2,1,4,3,1
5367,0,1,2,4,2,2
5368,0,0,1,3,2,0
5369,0,2,2,3,1,2
5370,0,2,1,3,1,0
5371,0,2,2,3,1,2
5372,0,1,1,2,1,1
5373,0,2,2,2,1,0
5374,0,3,2,1,1,3
5375,0,1,2,4,2,0
5376,0,2,2,4,3,1
5377,0,2,2,2,1,2
5378,0,2,2,0,1,1
5379,0,2,3,2,1,3
5380,0,2,2,3,1,0
5381,0,0,3,4,2,3
5382,0,2,3,2,0,1
5383,0,1,2,4,4,2
5384,0,2,2,1,0,1
5385,0,4,3,1,0,3
5386,0,3,3,4,3,0
5387,0,1,3,3,0,0
5388,0,2,2,4,2,2
5389,0,3,2,3,0,0
5390,0,2,3,4,3,1
5391,0,3,2,1,0,2
5392,0,3,2,1,1,2
5393,1,2,3,3,3,3
5394,0,3,2,1,0,3
5395,0,3,2,4,0,2
5396,0,1,2,2,0,1
5397,1,2,1,0,1,1
5398,0,2,2,3,1,1
5399,0,2,2,4,3,0
5400,0,2,3,4,2,3
5401,0,1,1,3,1,1
5402,0,1,3,4,4,3
5403,0,2,2,4,4,0
5404,0,2,1,3,1,1
5405,1,2,2,3,1,1
5406,0,4,2,1,1,1
5407,0,1,2,3,1,2
5408,0,2,2,4,2,2
5409,0,1,3,4,2,2
5410,0,2,2,4,4,1
5411,0,1,3,4,2,1
5412,0,1,2,3,2,2
5413,0,2,3,4,2,3
5414,0,1,3,4,1,2
5415,0,1,1,4,1,0
5416,1,1,2,4,1,1
5417,0,1,1,4,3,1
5418,0,1,2,4,3,1
5419,0,1,2,3,1,1
5420,0,2,1,3,1,1
5421,1,2,2,2,0,1
5422,0,3,2,3,1,4
5423,0,3,3,4,3,0
5424,0,1,1,4,1,0
5425,0,3,3,4,4,3
5426,0,2,3,3,1,4
5427,0,1,3,4,2,2
5428,0,4,1,1,0,2
5429,0,1,3,4,4,0
5430,1,3,3,3,0,4
5431,0,2,3,4,2,1
5432,0,1,0,4,1,0
5433,0,1,2,4,3,2
5434,0,2,3,1,0,1
5435,0,1,2,2,0,1
5436,0,4,3,4,3,2
5437,0,3,2,2,1,0
5438,0,2,3,3,1,0
5439,0,1,2,4,3,0
5440,0,2,2,1,0,1
5441,0,2,3,4,3,3
5442,0,2,3,1,0,1
5443,0,2,2,4,3,2
5444,0,1,1,4,4,0
5445,0,1,0,3,1,0
5446,0,3,3,1,0,2
5447,0,1,1,2,0,1
5448,0,1,1,4,2,1
5449,0,0,0,4,2,1
5450,0,1,1,4,1,1
5451,0,2,2,3,0,2
5452,0,1,2,2,1,0
5453,0,0,3,4,4,1
5454,0,0,1,4,2,0
5455,0,4,2,4,1,4
5456,0,1,2,2,1,2
5457,0,1,2,4,3,3
5458,0,1,3,4,2,3
5459,0,2,2,3,1,3
5460,0,2,2,2,0,2
5461,0,2,2,3,1,2
5462,0,1,1,3,1,1
5463,0,2,2,2,1,0
5464,0,1,1,4,2,2
5465,0,0,0,4,2,1
5466,0,1,2,4,3,1
5467,0,2,1,4,2,2
5468,0,1,2,4,2,1
5469,1,1,1,3,1,0
5470,0,3,2,1,1,2
5471,0,1,1,3,3,1
5472,0,0,1,4,1,1
5473,1,4,2,1,1,3
5474,0,2,3,3,1,2
5475,0,2,2,3,3,2
5476,0,2,2,4,2,2
5477,0,2,3,3,0,2
5478,0,2,1,4,2,0
5479,0,2,2,3,1,2
5480,0,1,1,4,3,0
5481,0,0,2,4,2,3
5482,0,2,2,4,1,0
5483,0,2,2,4,3,1
5484,1,3,3,1,0,3
5485,0,1,2,4,1,1
5486,0,3,3,4,3,2
5487,0,1,2,4,2,1
5488,0,1,1,2,1,1
5489,0,0,1,3,1,1
5490,0,2,3,2,0,0
5491,0,1,2,4,1,0
5492,0,0,1,3,2,0
5493,0,2,3,4,0,2
5494,0,1,2,2,1,1
5495,0,1,2,4,1,1
5496,0,2,2,4,3,0
5497,0,2,2,2,1,2
5498,1,3,2,1,1,2
5499,1,1,2,4,2,1
5500,0,1,3,4,3,2
5501,1,1,2,4,1,1
5502,0,2,2,4,2,1
5503,0,4,3,1,0,3
5504,0,1,2,3,2,2
5505,0,0,1,4,2,1
5506,0,1,3,4,2,2
5507,0,1,1,4,3,0
5508,0,3,2,3,3,2
5509,1,1,3,4,3,1
5510,0,1,3,4,3,1
5511,0,1,1,2,1,0
5512,0,1,1,4,3,0
5513,0,3,2,2,0,4
5514,0,2,3,4,4,2
5515,0,1,1,4,3,1
5516,0,1,2,4,2,3
5517,0,2,2,4,4,1
5518,0,1,1,4,2,0
5519,0,1,2,4,1,2
5520,0,1,2,3,2,2
5521,0,3,3,4,4,1
5522,0,2,2,4,3,1
5523,0,4,3,4,2,3
5524,0,1,2,0,1,3
5525,0,1,1,4,2,2
5526,0,0,3,4,3,3
5527,1,4,2,2,1,1
5528,0,2,3,4,3,2
5529,0,4,3,3,2,2
5530,0,2,0,3,1,0
5531,0,2,2,4,3,1
5532,0,1,1,2,1,1
5533,0,3,3,2,1,2
5534,0,2,3,3,1,2
5535,1,2,2,4,2,0
5536,0,2,4,4,1,2
5537,0,2,2,1,0,1
